Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.182,0.002204,1.381517,2.635536,48.069051079647906,-0.5776874583937578,0.5154110433021479,-0.407257,0.006436,-0.006161,-0.91327,0.999841,0.006011,0.016774,-0.016495,0.668208,0.743792,-0.050274,1.097238,2.964986,-24.671091287398617,4.959419899675495,-1.6094091533636132,-0.214009,0.039265,-0.004465,0.976032,0.996877,-0.025522,-0.074736,-0.00809,0.908361,-0.418109,0.070181,1.092001,2.945174,-19.395446498692653,1.397414431252326,-11.603366062172123,-0.16879,-0.005068,-0.09759,0.980796,0.980901,-0.189722,0.042887,0.193144,0.923972,-0.330107
0.193,0.002699,1.381339,2.635524,48.07113166275972,-0.3840234336143893,0.5310026782711075,-0.407283,0.004948,-0.005597,-0.913272,0.999888,0.006192,0.013596,-0.014252,0.668179,0.743864,-0.050081,1.096513,2.965532,-24.437401596362754,4.847853218606071,-1.3450570068359065,-0.211925,0.03885,-0.002511,0.97651,0.996969,-0.02137,-0.074811,-0.011563,0.910163,-0.414089,0.070413,1.092065,2.945212,-19.395537946556686,1.4476646122182193,-11.489352665578911,-0.168838,-0.00447,-0.09654,0.980894,0.98132,-0.187882,0.041369,0.190901,0.924347,-0.330362
0.204,0.003166,1.381161,2.63551,48.08340310356673,-0.18136486169568336,0.5610360063228313,-0.407389,0.00344,-0.005116,-0.913234,0.999924,0.006541,0.010452,-0.012147,0.668016,0.744048,-0.049966,1.096489,2.965524,-24.451241169236415,4.906773899344223,-1.4610398270188458,-0.212084,0.039135,-0.003385,0.976462,0.996914,-0.023211,-0.074991,-0.009989,0.910018,-0.414448,0.070507,1.092085,2.9452,-19.40837342988357,1.4679571388119597,-11.514724194437624,-0.168964,-0.004345,-0.096724,0.980855,0.981251,-0.188276,0.04121,0.191213,0.924191,-0.330617
0.215,0.003629,1.380991,2.635465,48.09285393365001,-0.0012799431539438596,0.5432674449748504,-0.407472,0.001942,-0.004334,-0.913205,0.999955,0.006333,0.007078,-0.009498,0.667896,0.744194,-0.049675,1.095847,2.966035,-24.252352656736075,4.8589917228532915,-1.3291848261787553,-0.210343,0.039007,-0.002426,0.976846,0.996945,-0.02115,-0.075188,-0.01167,0.9115,-0.411135,0.070879,1.092105,2.945167,-19.428093894350468,1.568135122744763,-11.48971704745972,-0.169218,-0.003468,-0.096357,0.980851,0.981407,-0.18785,0.039413,0.190198,0.924161,-0.331288
0.226,0.004114,1.380809,2.635428,48.128579742751896,0.17763780723023231,0.5405385372460729,-0.407763,0.000508,-0.003675,-0.91308,0.999973,0.006296,0.003925,-0.007125,0.667432,0.744637,-0.049394,1.095213,2.96653,-24.076664382366925,4.805550274784036,-1.1509784752679897,-0.208784,0.038907,-0.001071,0.977187,0.99697,-0.01834,-0.075592,-0.014153,0.912817,-0.408125,0.071442,1.092079,2.945069,-19.436373618676175,1.7036098856934805,-11.46827121425808,-0.169403,-0.002284,-0.095971,0.98086,0.981569,-0.187494,0.036996,0.189042,0.924184,-0.331884
0.237,0.004541,1.380603,2.635418,48.15588951509878,0.32637828489381787,0.5317977357132618,-0.407985,-0.000707,-0.003075,-0.912983,0.99998,0.006193,0.001218,-0.005039,0.667078,0.744971,-0.049509,1.095205,2.9666,-24.08555755656509,4.776461973768565,-1.0195599539838631,-0.208815,0.038897,0.0,0.977181,0.996974,-0.016244,-0.076018,-0.016244,0.912792,-0.408101,0.071524,1.092037,2.945139,-19.395060358628683,1.7424305175569228,-11.472819130616553,-0.169082,-0.001922,-0.095964,0.980917,0.981574,-0.187616,0.036223,0.188916,0.924404,-0.331342
0.249,0.004999,1.380421,2.635341,48.19160935821542,0.4755736328775305,0.5250141367745352,-0.408273,-0.001918,-0.002488,-0.912854,0.99998,0.006107,-0.00147,-0.002976,0.666613,0.745398,-0.049481,1.094574,2.967145,-23.860551363504623,4.60180629238631,-0.47323449489110087,-0.206715,0.038427,0.004262,0.977637,0.997011,-0.007553,-0.076897,-0.02422,0.914502,-0.403857,0.072177,1.091917,2.945104,-19.353697257021583,1.9057035873815544,-11.416632476277474,-0.168865,-0.000405,-0.095254,0.981026,0.981853,-0.186756,0.032964,0.18703,0.924823,-0.331244
0.259,0.005401,1.380248,2.635325,48.22142691378259,0.5960556334914948,0.517479112002749,-0.408513,-0.002903,-0.001997,-0.912746,0.999975,0.006018,-0.003667,-0.001274,0.666226,0.745749,-0.049684,1.093909,2.967905,-23.566337199334477,4.326803237941527,0.3195940512428508,-0.203959,0.037523,0.010437,0.978204,0.996966,0.005112,-0.077669,-0.035725,0.916584,-0.398244,0.072828,1.091835,2.945188,-19.25931051762781,2.073910343873164,-11.330291067701587,-0.168196,0.001245,-0.094295,0.981232,0.982214,-0.185469,0.029277,0.184632,0.925637,-0.330314
0.270,0.005773,1.38008,2.635227,48.243129912020706,0.7149916128632406,0.5009595920216497,-0.408687,-0.003908,-0.00144,-0.912665,0.999965,0.005822,-0.005956,0.000566,0.665945,0.746,-0.049969,1.093165,2.96861,-23.23202102194671,3.9774257615883992,1.2489152345307624,-0.200848,0.036183,0.017656,0.978795,0.996758,0.020029,-0.077925,-0.049099,0.918697,-0.391901,0.073467,1.091694,2.945188,-19.158385586222924,2.2155549747269947,-11.210816045112354,-0.167446,0.002721,-0.093095,0.981472,0.982652,-0.183651,0.025835,0.181828,0.926591,-0.329193
0.281,0.006134,1.379957,2.635136,48.251432756332434,0.7982487134778472,0.4700116467252503,-0.408753,-0.004681,-0.000896,-0.912633,0.999955,0.005462,-0.007811,0.002191,0.665841,0.74609,-0.050342,1.09297,2.968796,-23.14643671004634,3.8288491781179457,1.4786015575733062,-0.200069,0.035312,0.019335,0.978954,0.996759,0.023726,-0.076874,-0.051985,0.919197,-0.390351,0.073565,1.091696,2.945162,-19.15327359567126,2.2189629660464787,-11.207824150959594,-0.167405,0.002759,-0.093066,0.981482,0.982662,-0.18361,0.025743,0.181762,0.926629,-0.329123
