Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,-0.136484,1.669776,2.546362,22.66074756979321,-3.7071033508745623,-7.134720198218174,-0.197956,0.019435,0.054635,-0.978494,0.993275,-0.114616,0.016404,0.099226,0.915657,0.389521,0.096766,0.867037,2.539048,36.903499836296234,19.175582484098562,34.115536867182534,0.344702,0.0595,0.223971,0.909658,0.892594,0.448493,0.046158,-0.366455,0.662036,0.653774,-0.404126,0.930535,2.638803,25.207056206886097,-19.44423519955244,-38.88092128959571,0.257658,-0.083824,-0.285395,0.919312,0.823046,-0.567931,0.007051,0.481539,0.704324,0.521583
0.047,-0.133875,1.673046,2.547762,20.892863583653064,-3.1717562266447525,-7.177574700147549,-0.182595,0.015818,0.056526,-0.981435,0.993109,-0.116731,0.010406,0.105177,0.926928,0.360199,0.096011,0.864097,2.531357,37.40304660849753,19.720237989080093,34.114002741655824,0.349584,0.062406,0.22124,0.908267,0.894317,0.445523,0.041322,-0.358259,0.657688,0.662644,-0.396264,0.938949,2.653756,23.38947288954043,-17.63582522303659,-37.75628715254959,0.238097,-0.077229,-0.283694,0.925669,0.827106,-0.56199,0.007884,0.488438,0.725655,0.484617
0.108,-0.129711,1.678756,2.549015,18.32326671334948,-2.282700741225877,-7.305609469385974,-0.160118,0.009483,0.05972,-0.985244,0.992687,-0.120714,-0.000438,0.114641,0.941591,0.316644,0.09495,0.857572,2.515416,39.2804599509271,21.104644236304257,35.141221328234835,0.367081,0.064682,0.220828,0.901279,0.894103,0.445542,0.04553,-0.350567,0.632974,0.690252,-0.392208,0.944897,2.662884,22.10348963320951,-17.458895603615627,-37.06441363507352,0.226993,-0.081008,-0.280745,0.929029,0.82924,-0.558416,0.023063,0.484864,0.739313,0.467251
0.111,-0.129,1.679778,2.549128,17.87934638780636,-2.135572672283478,-7.242551439889687,-0.15622,0.008559,0.059493,-0.985892,0.992775,-0.119981,-0.001712,0.114633,0.944112,0.309051,0.094828,0.85712,2.514209,39.40256234437824,21.198589881331905,35.21505360412842,0.368224,0.064823,0.220825,0.900803,0.894068,0.445579,0.04584,-0.350101,0.631295,0.692024,-0.39208,0.945041,2.662999,22.074071711419556,-17.459644550389342,-37.045878115511215,0.226748,-0.081137,-0.280645,0.929108,0.829311,-0.558294,0.023499,0.484703,0.739648,0.466888
0.113,-0.128286,1.680959,2.549276,17.37657218416448,-1.9763514060985425,-7.144048337459081,-0.151805,0.007605,0.058979,-0.98662,0.992927,-0.11869,-0.002901,0.114072,0.946954,0.300444,0.094549,0.855912,2.51062,39.815951903497,21.502437796420605,35.4150679511946,0.372032,0.065336,0.220451,0.899291,0.894265,0.445114,0.046518,-0.347886,0.625986,0.697938,-0.391886,0.945092,2.663371,22.049380301380005,-17.48208194674953,-37.00704899903229,0.226579,-0.081468,-0.280329,0.929215,0.829557,-0.55789,0.024369,0.484055,0.740155,0.466756
0.124,-0.127536,1.682225,2.549543,16.822602179534456,-1.8040598988942254,-7.071274891701041,-0.146942,0.006524,0.0587,-0.98738,0.993024,-0.117836,-0.004368,0.114002,0.949925,0.29094,0.094284,0.854608,2.506887,40.22900714982652,21.786577719656535,35.63038601107667,0.375799,0.065626,0.220237,0.897755,0.894378,0.444761,0.047697,-0.346113,0.620543,0.703657,-0.391541,0.944923,2.663412,22.081923324008955,-17.442196161273166,-37.03803588055795,0.226762,-0.080988,-0.280602,0.92913,0.829408,-0.558161,0.023237,0.484701,0.739683,0.466834
0.136,-0.126812,1.683439,2.549801,16.283008142268923,-1.6420539762886386,-7.006891959288846,-0.142206,0.005505,0.058461,-0.988094,0.993104,-0.117096,-0.005748,0.113964,0.952719,0.28167,0.09389,0.853379,2.503125,40.669950817971866,22.09620488665325,35.841497698465474,0.379811,0.066025,0.219814,0.89614,0.894645,0.444122,0.04864,-0.343814,0.614851,0.709754,-0.391395,0.94432,2.663128,22.238954117483573,-17.370981036997765,-37.160565361905185,0.227921,-0.079707,-0.281461,0.928698,0.828854,-0.559117,0.019745,0.48645,0.737665,0.468207
0.147,-0.126101,1.684701,2.550097,15.748443406573562,-1.4552189508198583,-6.966442362839867,-0.137499,0.004233,0.058442,-0.988767,0.993133,-0.116736,-0.007701,0.114407,0.955357,0.272404,0.093391,0.852103,2.499464,41.08155493492815,22.40669129181359,35.973875432146,0.383549,0.066762,0.218817,0.894736,0.895324,0.442779,0.048385,-0.340353,0.610019,0.715567,-0.39118,0.943449,2.662498,22.459455906962074,-17.248173219169576,-37.32782631950842,0.229484,-0.077729,-0.282674,0.928111,0.828107,-0.560382,0.014545,0.489031,0.734865,0.469917
0.158,-0.125372,1.685822,2.550272,15.229526521791932,-1.251417522402446,-6.93430636679414,-0.132916,0.002791,0.058495,-0.989396,0.993141,-0.116491,-0.010028,0.115007,0.957823,0.26334,0.092927,0.850976,2.495582,41.52302793403224,22.71522578193991,35.994539966168276,0.387428,0.067755,0.216858,0.893466,0.896764,0.440011,0.046959,-0.33501,0.605745,0.721694,-0.391076,0.942546,2.661908,22.705989043691375,-17.136843165379418,-37.49248802490907,0.231275,-0.075768,-0.283799,0.927486,0.827435,-0.561485,0.009277,0.491392,0.73194,0.472014
0.169,-0.124726,1.686891,2.55048,14.75834683429632,-1.0826782105777448,-6.931346959146497,-0.128761,0.001589,0.058736,-0.989934,0.993095,-0.1167,-0.011979,0.115881,0.959942,0.255116,0.092384,0.849627,2.491617,41.97341014903947,22.99798931365911,36.03087966375097,0.39132,0.068458,0.215064,0.892149,0.898122,0.437316,0.046169,-0.330161,0.601232,0.727677,-0.391098,0.941162,2.660738,23.086445146769677,-17.048717156331325,-37.687267597334966,0.234198,-0.07353,-0.284886,0.926599,0.826867,-0.562391,0.002826,0.493509,0.727983,0.47591
