Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,0.11191,1.636555,2.62027,10.200278198607453,46.42424292939318,-0.007207512608520966,-0.081676,-0.392581,0.035095,-0.915411,0.689297,-0.000124,-0.724479,0.128381,0.984195,0.121978,0.086632,1.400398,2.812001,-45.48655132792918,-5.440903312204714,26.39390837951036,-0.385962,0.045545,0.192446,0.901068,0.92178,0.311657,-0.230632,-0.381971,0.627995,-0.678027,0.174004,1.435305,2.827161,-38.02363168641773,26.57179437422292,13.245988270582671,-0.289869,0.252391,0.18049,0.905372,0.807444,0.180501,-0.561652,-0.473142,0.766799,-0.43377
0.041,0.121214,1.640902,2.612639,7.85002375603245,53.38634229931638,-0.09630072918528357,-0.060779,-0.44821,0.031498,-0.891303,0.59623,-0.001666,-0.802812,0.110633,0.990628,0.080108,0.098468,1.391201,2.813122,-44.69678891557965,-2.446661262411512,25.22535627803842,-0.375289,0.06374,0.19399,0.904137,0.91661,0.302945,-0.260865,-0.398629,0.643051,-0.653896,0.187818,1.424062,2.825186,-36.6050649524275,29.21593490026132,12.649585774302135,-0.275655,0.271465,0.179929,0.904404,0.787865,0.175795,-0.590225,-0.475118,0.78328,-0.400919
0.101,0.129861,1.65249,2.602718,1.4330239343317344,61.3608088671685,-0.7567968177602319,-0.007385,-0.510269,0.01206,-0.859899,0.478961,-0.013204,-0.877737,0.028277,0.9996,0.000393,0.114207,1.381448,2.815802,-42.26428972688205,0.12188886322602346,26.183138848865678,-0.350925,0.082627,0.211649,0.908421,0.896755,0.326541,-0.298667,-0.442525,0.664113,-0.602599,0.204489,1.414699,2.824268,-34.60863414822543,31.36932710975073,14.699400478840104,-0.251,0.29262,0.197339,0.901349,0.750862,0.208848,-0.626569,-0.502638,0.796112,-0.336986
0.104,0.131291,1.654986,2.600926,0.039054235185820664,62.83216146057504,-0.8716409320987422,0.003674,-0.521236,0.006669,-0.853378,0.456536,-0.015213,-0.889575,0.007552,0.999884,-0.013223,0.115127,1.380978,2.816154,-42.022358576495165,0.2922572582902971,26.297788658209804,-0.348607,0.083882,0.213247,0.908825,0.894979,0.329125,-0.301147,-0.446093,0.665998,-0.59787,0.205376,1.414366,2.824239,-34.445525167028016,31.488778807405463,14.914306632794338,-0.248931,0.293973,0.198977,0.901122,0.747976,0.212248,-0.628874,-0.504964,0.796883,-0.331647
0.105,0.131834,1.657952,2.599073,-1.598298470516161,64.05044725865629,-0.8764715940659487,0.01588,-0.530135,-0.000912,-0.847764,0.437912,-0.01529,-0.898888,-0.018384,0.999494,-0.025957,0.117604,1.379693,2.816662,-41.39211775309626,0.6914878200397772,26.598632338537335,-0.342628,0.08679,0.217265,0.909874,0.890527,0.335893,-0.306818,-0.45484,0.670804,-0.585783,0.207678,1.413317,2.824273,-33.99667359085537,31.757639151966032,15.612392805890867,-0.243045,0.297418,0.204178,0.900435,0.739707,0.223126,-0.634861,-0.51227,0.798481,-0.31624
0.114,0.132073,1.660831,2.597436,-3.1907189457053473,65.10951028326679,-0.9006050095297259,0.027693,-0.537696,-0.008359,-0.842643,0.421627,-0.015694,-0.906634,-0.043869,0.998326,-0.037682,0.120793,1.377923,2.817443,-40.48041848596793,1.1860411614905901,27.078797952883313,-0.334051,0.09043,0.223127,0.911289,0.884074,0.34625,-0.313887,-0.467083,0.677249,-0.568479,0.210868,1.411955,2.824259,-33.3592715839281,32.08948973024172,16.646552434478128,-0.234608,0.3019,0.211759,0.899429,0.728028,0.239268,-0.642437,-0.522582,0.800234,-0.294167
0.125,0.132196,1.663494,2.595864,-4.665877619883718,66.10337668991527,-0.9761694361676124,0.03876,-0.544633,-0.015066,-0.837643,0.406295,-0.01698,-0.913584,-0.06746,0.996541,-0.048523,0.123808,1.376085,2.818245,-39.45608834216098,1.5680783892118915,27.704637543358057,-0.324624,0.093316,0.229831,0.912737,0.87694,0.358966,-0.319562,-0.480135,0.683595,-0.549699,0.213754,1.410692,2.82425,-32.68568770847494,32.32136638435745,17.929433129435516,-0.225345,0.305938,0.220983,0.898214,0.715137,0.259098,-0.64919,-0.534864,0.800772,-0.269602
0.136,0.13173,1.665812,2.594623,-5.9593869702479,66.82348606058576,-1.0478835018485901,0.048418,-0.549488,-0.021,-0.833834,0.395245,-0.018189,-0.918396,-0.088231,0.99443,-0.057666,0.126812,1.37423,2.818957,-38.46469522761445,2.0478622157757758,28.313686289284274,-0.315218,0.096911,0.236598,0.913929,0.869259,0.371373,-0.326299,-0.493564,0.689317,-0.530317,0.216596,1.409381,2.824217,-32.112192485689484,32.591979544192164,19.031982126696857,-0.217234,0.309831,0.229031,0.896861,0.7031,0.276206,-0.655256,-0.545429,0.800709,-0.247736
0.147,0.131385,1.667799,2.593448,-7.104412189793577,67.49330845572608,-1.1490042081467553,0.057075,-0.55391,-0.026096,-0.830208,0.385006,-0.019899,-0.9227,-0.106559,0.992123,-0.065859,0.129914,1.372489,2.819561,-37.67293202682373,2.6168892860248563,28.800429825348086,-0.307268,0.101207,0.242454,0.914636,0.861947,0.381319,-0.334131,-0.505709,0.693605,-0.513002,0.219642,1.408059,2.823804,-31.60100795633359,32.98883747120038,19.89655075741745,-0.209961,0.314191,0.235537,0.89539,0.691613,0.28986,-0.661554,-0.553731,0.800878,-0.227986
0.158,0.130631,1.669399,2.592576,-8.059683914168195,67.97711795544994,-1.2523277396912096,0.06436,-0.556975,-0.030245,-0.827479,0.377728,-0.02164,-0.925664,-0.121748,0.989886,-0.072822,0.133009,1.371114,2.820182,-37.15462558416253,3.5275613782068094,29.01631142652114,-0.30097,0.108018,0.246845,0.914777,0.854799,0.386596,-0.346211,-0.516637,0.696969,-0.497313,0.222853,1.406898,2.823078,-31.203330925558085,33.652365368656035,20.38426658921696,-0.204037,0.319957,0.239757,0.893596,0.680289,0.297925,-0.669663,-0.559057,0.801772,-0.21123
