Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,0.072998,1.356435,2.798632,22.78283295943564,-3.443293319833686,-0.6614426141547906,-0.197588,0.028312,-0.000278,-0.979876,0.998397,-0.010644,0.055595,-0.011733,0.921918,0.387208,0.271775,0.801334,2.94176,-5.613626684944607,-8.641194993885438,6.996802554325278,-0.05333,-0.072127,0.057092,0.994331,0.983077,0.121229,0.137346,-0.105843,0.987793,-0.114292,-0.146008,0.667565,2.826633,20.879203147748154,-3.239973721088057,-18.44565178144334,0.183241,0.001587,-0.152502,0.971166,0.953482,-0.295627,-0.058971,0.29679,0.886332,0.355431
0.047,0.072624,1.368078,2.792667,18.05828889130574,-2.606258176685668,-0.8519932296652234,-0.157059,0.021293,0.003772,-0.987353,0.999065,-0.014136,0.040864,0.000759,0.950637,0.310305,0.279237,0.780605,2.934861,-2.4132679374111863,-7.632885034385781,7.935967407224432,-0.025566,-0.064932,0.067632,0.995267,0.98242,0.137943,0.125792,-0.131303,0.989545,-0.059673,-0.149479,0.651586,2.816064,24.08600632241359,-2.8627348948167626,-18.40618416943781,0.209803,0.009244,-0.151221,0.965935,0.954094,-0.288261,-0.08131,0.296018,0.86623,0.402516
0.106,0.06917,1.381581,2.783258,13.260460218558713,-1.6086849958026022,-0.998091409579896,-0.115567,0.012938,0.00703,-0.993191,0.999566,-0.016954,0.024075,0.010973,0.97319,0.229741,0.290291,0.754255,2.924623,1.0926471454077256,-4.729024836757503,8.243500222550448,0.006537,-0.041833,0.072204,0.996491,0.986073,0.143354,0.084316,-0.144448,0.989488,0.006988,-0.162806,0.62846,2.797662,29.285994888035674,-4.546347150072119,-17.744966920229327,0.255493,0.001043,-0.139202,0.956737,0.961244,-0.265826,-0.073126,0.266892,0.830692,0.488589
0.111,0.068282,1.383963,2.782071,12.814831003003269,-1.5163985483134939,-1.072586979097303,-0.111706,0.012105,0.007824,-0.993637,0.999585,-0.018253,0.022309,0.012844,0.974921,0.22218,0.290218,0.754177,2.924553,1.0856570156944456,-4.727806285584205,8.207804346134742,0.00649,-0.041816,0.071891,0.996514,0.986166,0.142738,0.084274,-0.143824,0.989579,0.006923,-0.163049,0.628485,2.797487,29.302600938886012,-4.635295388070564,-17.754630854718904,0.255739,0.000345,-0.139073,0.95669,0.961317,-0.265922,-0.071793,0.266275,0.830513,0.489229
0.113,0.067285,1.386158,2.781007,12.284815727875134,-1.4220683528045266,-1.1071974237986497,-0.107106,0.011304,0.008278,-0.994149,0.999607,-0.018881,0.020703,0.014038,0.97692,0.213146,0.292963,0.747836,2.921407,1.8844354831881902,-4.042894028368595,8.09642232957408,0.013903,-0.036341,0.071121,0.996709,0.987242,0.140764,0.074421,-0.142785,0.989497,0.022546,-0.166978,0.622679,2.791017,30.712211042573543,-5.462591812922744,-17.753933616939904,0.268439,-0.004582,-0.136167,0.953613,0.962875,-0.262162,-0.064366,0.257241,0.818798,0.513221
0.124,0.066261,1.388055,2.779742,11.669359836392942,-1.3639537308633234,-1.1287044075833967,-0.101763,0.010839,0.008588,-0.994713,0.999618,-0.019292,0.019816,0.01488,0.979141,0.202636,0.295646,0.741528,2.918251,2.735410204193876,-3.245464980874741,8.081168622493463,0.021805,-0.029921,0.071089,0.996783,0.988102,0.140415,0.062749,-0.143025,0.988942,0.039215,-0.171229,0.617225,2.784316,32.23386620926243,-6.4244495431410344,-17.962918795952454,0.282168,-0.009903,-0.134379,0.949855,0.963688,-0.26087,-0.057023,0.249693,0.804646,0.5387
0.135,0.06511,1.389658,2.778759,11.045976995467337,-1.3382174370384068,-1.1562949002958551,-0.096351,0.010652,0.008919,-0.995251,0.999614,-0.019807,0.019485,0.015701,0.981274,0.191977,0.295659,0.741551,2.918173,2.8358112795341825,-3.0970147453605703,8.203051861280175,0.02274,-0.028715,0.072143,0.996722,0.987942,0.142507,0.060524,-0.145119,0.988557,0.041189,-0.171731,0.617454,2.783842,32.36074674565175,-6.579345369141187,-18.180742916807443,0.283416,-0.010465,-0.135694,0.949291,0.962955,-0.263558,-0.057048,0.251695,0.802524,0.540929
0.147,0.064052,1.391176,2.777777,10.495076027936367,-1.3012417768638818,-1.1854136679631553,-0.091565,0.010361,0.009262,-0.995702,0.999614,-0.020342,0.018938,0.016547,0.98306,0.182535,0.298368,0.735159,2.915007,3.8492982099458066,-2.184002324395134,8.474178917020023,0.03208,-0.021476,0.074467,0.996476,0.987987,0.147031,0.047579,-0.149787,0.986851,0.060735,-0.177492,0.612695,2.77761,33.962077004920516,-7.5985574365801725,-18.56958083668234,0.29782,-0.015525,-0.13487,0.944919,0.963138,-0.26413,-0.050995,0.245636,0.786227,0.567019
0.158,0.062797,1.392573,2.77701,10.0009721714934,-1.2867156397501363,-1.199240215276657,-0.087271,0.010273,0.009446,-0.996087,0.999611,-0.020611,0.018817,0.017025,0.984589,0.174054,0.30089,0.728744,2.911823,4.932394736774346,-1.2137254187208426,8.97268779485577,0.042068,-0.013915,0.078599,0.995921,0.987257,0.155386,0.034329,-0.157727,0.984105,0.081605,-0.182312,0.607746,2.770367,35.720095981040096,-8.92775738974871,-19.41532451226735,0.313876,-0.021461,-0.13648,0.939359,0.961825,-0.26988,-0.045356,0.242935,0.76571,0.595542
0.169,0.061626,1.393974,2.776212,9.497563107779076,-1.288326498801676,-1.2047732428989044,-0.082895,0.010333,0.009546,-0.996459,0.999604,-0.020738,0.01901,0.017312,0.986074,0.165401,0.300758,0.728798,2.911701,4.8759699550310485,-1.2251786760580305,9.093202392839137,0.041555,-0.01402,0.079647,0.995858,0.98692,0.15747,0.034542,-0.1598,0.983859,0.080532,-0.182846,0.608019,2.770464,35.789855345731205,-9.123891914489656,-19.659556165468025,0.314724,-0.022286,-0.137867,0.938853,0.960992,-0.272901,-0.044934,0.244846,0.763883,0.597104
