Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,-0.066531,1.749495,2.774132,41.11343186468068,28.180027908302712,2.2898494737463917,-0.345057,-0.221094,0.067319,-0.909682,0.893171,0.030102,-0.448708,0.275058,0.752808,0.598016,0.10949,1.479622,2.897223,-47.619602296597634,72.33988287081179,-94.52297624038646,-0.617743,0.127083,-0.38075,0.676219,0.677759,-0.67195,0.29854,0.357932,-0.053154,-0.932234,0.132598,1.501972,2.872873,-51.75530074888968,71.86842881096167,-13.113931888876502,-0.411373,0.484203,0.17127,0.752985,0.472428,-0.14045,-0.870107,-0.656304,0.602877,-0.453657
0.043,-0.067266,1.748666,2.773811,41.33490611868449,27.856503631801804,2.2059612496919376,-0.346838,-0.21858,0.067459,-0.909602,0.895344,0.028901,-0.444436,0.274346,0.750306,0.601478,0.112926,1.481005,2.896803,-47.36599786411544,72.50783388099727,-94.66498090270753,-0.617739,0.128866,-0.382022,0.675167,0.674905,-0.675069,0.297967,0.356646,-0.055085,-0.932614,0.135151,1.502708,2.873278,-51.570429650242474,72.3917715913831,-13.372453309927263,-0.41057,0.487258,0.170535,0.751618,0.466995,-0.143754,-0.872497,-0.656461,0.6047,-0.450995
0.097,-0.068649,1.746776,2.772591,42.25232815503106,27.717330017849765,2.2303758491707937,-0.354213,-0.216576,0.068689,-0.907144,0.896753,0.028807,-0.441593,0.27805,0.73963,0.612892,0.114196,1.481298,2.897833,-47.26088078410699,71.60364619084218,-94.18259128813133,-0.613874,0.126767,-0.384588,0.677629,0.672044,-0.676854,0.300375,0.365578,-0.049499,-0.929464,0.136801,1.502082,2.874481,-51.020298242434755,72.5210853228752,-13.664442972911115,-0.408301,0.488694,0.166343,0.75286,0.467017,-0.148602,-0.871673,-0.649535,0.611241,-0.452205
0.100,-0.068909,1.746445,2.772398,42.382702022575074,27.690972098086814,2.2478370858870975,-0.35529,-0.216195,0.068731,-0.906811,0.897072,0.028972,-0.440934,0.278275,0.738091,0.614642,0.114298,1.481339,2.89789,-47.24555556401674,71.57158176377665,-94.17764108180974,-0.613716,0.126698,-0.384811,0.677658,0.671736,-0.677054,0.300613,0.366027,-0.049453,-0.929289,0.136807,1.502032,2.874594,-51.01416018297497,72.48633255924888,-13.68431100998149,-0.408399,0.488413,0.166058,0.753052,0.467755,-0.148835,-0.871237,-0.649035,0.61127,-0.452882
0.102,-0.069121,1.746121,2.772149,42.50008272169638,27.687496237263048,2.2955790548784702,-0.356307,-0.215912,0.068578,-0.90649,0.897358,0.029531,-0.440314,0.278193,0.736684,0.616365,0.114551,1.481103,2.897969,-47.01784258351104,72.00824738502729,-94.77676242657283,-0.615192,0.127462,-0.387203,0.674809,0.667654,-0.679403,0.304383,0.365748,-0.056774,-0.928981,0.136838,1.501854,2.874994,-50.96708537844133,72.49332748820325,-13.742332955829836,-0.408352,0.488392,0.165467,0.753222,0.468189,-0.149603,-0.870872,-0.648138,0.611739,-0.453533
0.113,-0.069362,1.745777,2.771919,42.631963258015496,27.686204731628145,2.326395929854425,-0.357405,-0.215685,0.068595,-0.906111,0.897549,0.029865,-0.439901,0.278483,0.735112,0.618108,0.114967,1.481065,2.897992,-46.85865860331655,72.39088499763957,-95.20655845211658,-0.616511,0.128381,-0.38851,0.672675,0.665157,-0.680979,0.306323,0.364385,-0.062052,-0.929179,0.136993,1.501692,2.875111,-50.86620925391329,72.64599268619644,-14.018683870369559,-0.408702,0.48871,0.163691,0.753214,0.468736,-0.152885,-0.870008,-0.646061,0.612337,-0.455685
0.125,-0.069605,1.745392,2.771656,42.768032760331025,27.69035661220501,2.3355104460029628,-0.358491,-0.215564,0.068809,-0.905694,0.897595,0.029915,-0.439805,0.279195,0.7335,0.6197,0.11523,1.481095,2.897907,-46.73422970952602,72.75551668536959,-95.53310086892357,-0.617764,0.129526,-0.389115,0.670955,0.663626,-0.682189,0.306951,0.362125,-0.066085,-0.929784,0.137091,1.50148,2.875402,-50.73772897495485,72.88425027210252,-14.368060608170977,-0.409081,0.489413,0.161601,0.753003,0.46872,-0.157047,-0.869274,-0.643791,0.613076,-0.457898
0.135,-0.06978,1.745088,2.771419,42.8406645911819,27.69801220821431,2.343957939578197,-0.359074,-0.215531,0.068912,-0.905463,0.897595,0.02999,-0.4398,0.279577,0.732635,0.620551,0.115692,1.481007,2.897742,-46.603444320897935,73.23450372938844,-95.92159992360652,-0.619467,0.131034,-0.389488,0.668872,0.662258,-0.683378,0.307261,0.358693,-0.070882,-0.930761,0.137275,1.501418,2.875468,-50.65104947252443,73.01335304248686,-14.504876695901498,-0.408963,0.490033,0.160727,0.752851,0.46807,-0.158804,-0.869305,-0.642816,0.613833,-0.458253
0.147,-0.069997,1.744973,2.771291,42.88086557000231,27.725325978063687,2.35565032487723,-0.359396,-0.215673,0.068986,-0.905296,0.897452,0.030119,-0.440082,0.279929,0.732151,0.620962,0.115887,1.481039,2.897594,-46.49359161551026,73.58964569777858,-96.16389707601235,-0.620649,0.13247,-0.389557,0.667452,0.661395,-0.684455,0.306722,0.355587,-0.07392,-0.931716,0.137325,1.501477,2.875888,-50.578917700578174,73.08511963086289,-14.430845808023092,-0.408112,0.490985,0.161106,0.752612,0.465958,-0.158252,-0.87054,-0.643254,0.61498,-0.456098
0.158,-0.070232,1.745032,2.771262,42.866329736599056,27.741427462539594,2.3759342227189353,-0.35931,-0.21575,0.068847,-0.905322,0.897424,0.030385,-0.440121,0.279699,0.732312,0.620876,0.116143,1.481324,2.897526,-46.47855600407249,73.7719547976005,-96.17279113534221,-0.621237,0.133576,-0.3887,0.667184,0.66214,-0.684633,0.304711,0.352704,-0.074047,-0.932801,0.137421,1.501632,2.876095,-50.49957499209943,73.18986756035049,-14.490812220476673,-0.407745,0.491697,0.160685,0.752435,0.464828,-0.159165,-0.870977,-0.642784,0.615848,-0.455587
