Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,-0.182988,1.47911,2.551861,3.64077982003696,0.8786961331212055,-0.5698748642442873,-0.031727,-0.007822,0.005214,-0.999452,0.999823,-0.009925,-0.015967,0.010918,0.997932,0.063338,0.014755,0.690371,2.636131,45.12966638790118,-49.0182611151544,45.71222941511222,0.172943,-0.48862,0.473051,0.712436,0.074947,0.50503,0.859842,-0.843043,0.492628,-0.215863,-0.406005,0.690098,2.571381,50.130575394409796,59.959495622051634,-42.81457706182939,0.17644,0.555349,-0.483476,0.653228,-0.084324,-0.435668,-0.896149,0.827612,0.470239,-0.306485
0.041,-0.182973,1.479101,2.55191,3.638267407304181,0.9735882872097668,-0.5932542573699816,-0.031699,-0.008656,0.005444,-0.999445,0.999791,-0.010333,-0.017648,0.01143,0.997931,0.063268,0.014832,0.690163,2.636225,44.99319449226082,-48.88844283190957,45.925694515236195,0.171574,-0.487918,0.473925,0.712667,0.074663,0.508074,0.858072,-0.842929,0.491916,-0.217923,-0.407103,0.689219,2.570478,51.046762553779146,60.154129936723976,-42.03836759196173,0.185837,0.555901,-0.481667,0.651487,-0.082059,-0.420985,-0.903348,0.834214,0.466923,-0.293378
0.095,-0.182981,1.479049,2.552043,3.6377328534774644,1.0304169796907408,-0.5512123354740684,-0.031695,-0.00914,0.005093,-0.999443,0.999781,-0.0096,-0.018593,0.010759,0.997939,0.063261,0.014967,0.690019,2.636431,45.004976547797064,-48.59475656194725,46.01360952153318,0.172501,-0.486241,0.474053,0.713503,0.077687,0.508723,0.857418,-0.84423,0.491035,-0.214849,-0.406758,0.688421,2.570303,50.83161554156948,59.74243684539216,-42.65797946316049,0.183055,0.554403,-0.483991,0.651829,-0.083219,-0.427986,-0.899946,0.833931,0.464488,-0.29801
0.098,-0.183025,1.479104,2.552112,3.641928439806623,1.019419656866682,-0.5394857168114976,-0.031733,-0.009041,0.004988,-0.999443,0.999787,-0.009396,-0.018389,0.010544,0.997936,0.06334,0.015024,0.690042,2.636345,45.01195843482041,-48.575534445550666,46.00714303902206,0.172659,-0.486123,0.473997,0.713583,0.078022,0.508605,0.857458,-0.844339,0.491031,-0.214429,-0.406644,0.688359,2.570294,50.81744608723546,59.658135982150014,-42.80174551665213,0.182616,0.554142,-0.484639,0.651692,-0.083897,-0.429281,-0.899266,0.834061,0.463554,-0.299099
0.102,-0.183056,1.479109,2.552143,3.623184189593868,1.0101875348406908,-0.5258384826879487,-0.031571,-0.008956,0.004865,-0.99945,0.999792,-0.00916,-0.018209,0.010291,0.997959,0.06302,0.015093,0.690047,2.636293,45.02704489613292,-48.57473008805774,45.893631991656996,0.173254,-0.485971,0.473317,0.713994,0.079607,0.507498,0.857968,-0.844283,0.491909,-0.212632,-0.406767,0.688265,2.57056,50.73787235316829,59.46910810845215,-43.164425960277526,0.181103,0.553581,-0.486206,0.651424,-0.085698,-0.432943,-0.897339,0.833963,0.46161,-0.30236
0.114,-0.183128,1.479112,2.552164,3.6147613534747745,1.0156652759853009,-0.5423638851528432,-0.031496,-0.009008,0.00501,-0.999451,0.999788,-0.009447,-0.018321,0.010582,0.997966,0.062867,0.015176,0.690037,2.636167,45.06593193522545,-48.570704272222116,45.80532511097104,0.173929,-0.485874,0.472833,0.714216,0.080712,0.506394,0.858517,-0.844425,0.492356,-0.211028,-0.406885,0.688339,2.570873,50.65325500173032,59.35149079123681,-43.4011004304008,0.179863,0.553217,-0.48716,0.651364,-0.086748,-0.43563,-0.895936,0.833644,0.460648,-0.304697
0.124,-0.183167,1.479105,2.552212,3.623147949959388,1.0078545382977364,-0.5742968108399288,-0.031567,-0.008949,0.005287,-0.999448,0.999784,-0.010002,-0.018222,0.011132,0.997951,0.063004,0.015176,0.689997,2.636173,45.10119451427351,-48.55898329812255,45.71449721818419,0.17462,-0.485719,0.472315,0.714496,0.081992,0.505302,0.859039,-0.844566,0.492853,-0.209294,-0.406868,0.688268,2.571159,50.57089257921934,59.19572263646489,-43.62575285017263,0.178861,0.552615,-0.487994,0.651527,-0.087043,-0.4382,-0.894653,0.833565,0.459741,-0.30628
0.136,-0.183185,1.479083,2.55221,3.6250369525644413,1.0035648341625343,-0.5827861190165984,-0.031583,-0.008914,0.00536,-0.999447,0.999784,-0.01015,-0.018156,0.011276,0.997948,0.063036,0.015257,0.689957,2.636041,45.129187012985376,-48.544059690484346,45.63799582861269,0.17521,-0.485553,0.471867,0.714759,0.083159,0.504396,0.859459,-0.844691,0.493285,-0.207768,-0.406885,0.68826,2.571446,50.51612617318788,59.05189645753465,-43.83997324250496,0.178055,0.552084,-0.488856,0.651551,-0.087555,-0.440428,-0.893509,0.833632,0.458632,-0.307757
0.146,-0.18321,1.479069,2.552236,3.636568033885115,0.9966028756603283,-0.5944877489692761,-0.031683,-0.008857,0.005461,-0.999444,0.999784,-0.010355,-0.018051,0.011477,0.997933,0.063234,0.015372,0.689914,2.635958,45.17029980447622,-48.509311325484774,45.59987054405421,0.175815,-0.485343,0.471653,0.714895,0.083972,0.503705,0.859785,-0.845026,0.493265,-0.206449,-0.406773,0.688211,2.571722,50.437140448661744,58.92064112919258,-44.01481242010487,0.177216,0.55154,-0.489458,0.651789,-0.087531,-0.442564,-0.892455,0.833531,0.45805,-0.308897
0.157,-0.18324,1.479046,2.552246,3.6401173977488654,0.9954351343568372,-0.5946092364667799,-0.031714,-0.008847,0.005462,-0.999443,0.999784,-0.010356,-0.018031,0.011478,0.997929,0.063296,0.015437,0.689923,2.635919,45.18493241550262,-48.47267163247668,45.563179642395205,0.176228,-0.485081,0.471395,0.715141,0.084967,0.503258,0.859949,-0.845197,0.493462,-0.205274,-0.406823,0.68828,2.572078,50.37912171044938,58.78106729500238,-44.1634311051388,0.176688,0.550924,-0.48995,0.652084,-0.087136,-0.444295,-0.891633,0.83366,0.457461,-0.30942
