Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,-0.031426,1.70709,2.639566,34.87534185450392,2.76011381591153,6.421928143571661,-0.300398,-0.006161,-0.046217,-0.952674,0.995652,0.091762,0.016028,-0.084359,0.81525,0.572932,-0.213015,1.189609,2.799464,-14.197977742106138,-12.810829121744128,33.73699983127972,-0.149653,-0.070307,0.27296,0.94771,0.8411,0.538417,0.051563,-0.496331,0.806194,-0.322037,0.047663,1.236379,2.815135,-22.213438060857662,-3.4963581871075644,-20.070800061137188,-0.184385,-0.06303,-0.1767,0.964783,0.929609,-0.31771,0.186782,0.364197,0.869559,-0.333508
0.041,-0.036578,1.711947,2.638156,33.23274613057438,3.102931824122528,6.297661576480272,-0.286851,-0.010203,-0.044886,-0.956869,0.995762,0.091752,0.006226,-0.080046,0.831403,0.549874,-0.223451,1.169959,2.799729,-12.74608611938417,-11.723667535336888,30.100210405290337,-0.132989,-0.069345,0.245762,0.957657,0.869585,0.489156,0.067449,-0.452267,0.84383,-0.2888,0.048747,1.216484,2.814299,-20.40747624607613,-4.731685264222162,-19.493940763491615,-0.167565,-0.070006,-0.173685,0.967913,0.929865,-0.312763,0.193726,0.359685,0.883511,-0.300059
0.099,-0.043947,1.717066,2.636182,31.576912495572657,3.1122523905080803,6.373239458767857,-0.273018,-0.010972,-0.046094,-0.960841,0.99551,0.09457,0.004084,-0.082588,0.846673,0.525665,-0.232515,1.142265,2.797356,-12.524797195529034,-8.33895330817719,20.554046591168994,-0.119942,-0.051704,0.16907,0.976912,0.937484,0.342736,0.060464,-0.31793,0.914059,-0.251828,0.048445,1.185858,2.811181,-18.933071240178137,-7.592527173418262,-11.149729650842254,-0.15699,-0.080941,-0.106451,0.978504,0.964233,-0.182912,0.191826,0.23374,0.928044,-0.289998
0.102,-0.045523,1.718062,2.63581,31.241103645175823,3.064747064547912,6.367565365667889,-0.270184,-0.010765,-0.046279,-0.961636,0.995485,0.094824,0.004304,-0.08319,0.849718,0.520633,-0.233094,1.140563,2.797153,-12.49155122807554,-8.16331725233519,20.03251829006828,-0.11917,-0.050803,0.164831,0.977777,0.940499,0.334445,0.060061,-0.310228,0.917258,-0.249791,0.048503,1.183984,2.810939,-18.826386786393186,-7.759833831397285,-10.630140388322332,-0.156293,-0.081583,-0.102195,0.979016,0.965801,-0.174599,0.191688,0.225603,0.930257,-0.289352
0.104,-0.047108,1.719247,2.63545,30.837560200765196,3.0160915867969744,6.347305971805524,-0.266777,-0.010617,-0.046365,-0.962584,0.995475,0.094924,0.004298,-0.083595,0.853361,0.514574,-0.234932,1.13544,2.796017,-12.46047750003755,-7.687032750673838,18.535205872366447,-0.117598,-0.048328,0.152555,0.980083,0.948783,0.310399,0.058852,-0.287666,0.925796,-0.245256,0.048731,1.177869,2.810086,-18.171498503626772,-8.203383010510807,-9.06910563879991,-0.151431,-0.082861,-0.089128,0.980948,0.970381,-0.149765,0.189557,0.199955,0.93825,-0.282321
0.113,-0.048624,1.720569,2.635109,30.35432209425239,2.952965930047076,6.293421362353756,-0.262688,-0.010464,-0.046225,-0.963716,0.995508,0.094593,0.004116,-0.083597,0.857717,0.50728,-0.237058,1.129041,2.794602,-12.381163098769097,-7.019553924453827,16.643519905928216,-0.115309,-0.044643,0.137086,0.982811,0.958429,0.279755,0.056136,-0.259164,0.935822,-0.238894,0.049422,1.170374,2.809111,-17.334259044568398,-8.653376034426213,-7.602888467927378,-0.144989,-0.08438,-0.076699,0.982841,0.973995,-0.126297,0.188104,0.175233,0.946191,-0.272058
0.124,-0.050231,1.722111,2.634976,29.778336557250064,2.8894862992614194,6.218460011063584,-0.257812,-0.010398,-0.045933,-0.965047,0.995564,0.094015,0.003616,-0.083293,0.862847,0.498556,-0.2393,1.122621,2.793555,-12.22439856961606,-6.270985491242646,14.672969541756261,-0.112391,-0.040365,0.121004,0.985443,0.967457,0.247559,0.052355,-0.229412,0.945453,-0.231278,0.049396,1.163155,2.808351,-16.561757454544214,-9.029814478931314,-6.2713752826351525,-0.139103,-0.085635,-0.065283,0.984406,0.97681,-0.104706,0.186761,0.152355,0.952777,-0.262687
0.135,-0.051786,1.723772,2.634786,29.12757959213986,2.8026974418619246,6.135866475869823,-0.252289,-0.010182,-0.045644,-0.966521,0.995626,0.093369,0.003348,-0.083094,0.868534,0.488615,-0.241188,1.115333,2.791474,-11.930275666859815,-5.293078764176483,12.476363076151141,-0.108188,-0.034372,0.103188,0.988163,0.976342,0.21137,0.045603,-0.196496,0.955295,-0.220909,0.050417,1.15491,2.807132,-15.576550805307955,-9.393917900736692,-4.959683986237379,-0.131421,-0.086898,-0.053811,0.986044,0.979106,-0.08328,0.185514,0.12896,0.959666,-0.249821
0.146,-0.053388,1.72528,2.634567,28.52607616038513,2.7346405832052683,6.061286689910223,-0.247182,-0.010072,-0.045355,-0.967855,0.995683,0.092774,0.002925,-0.082815,0.873688,0.479387,-0.242706,1.107494,2.789271,-11.34148803026668,-4.230262257184167,10.215551956159427,-0.101622,-0.02779,0.084901,0.990804,0.984039,0.173889,0.037813,-0.162592,0.96493,-0.206093,0.051547,1.146615,2.805422,-14.654665342952535,-9.793192363666073,-3.4347970839593955,-0.124478,-0.088431,-0.040498,0.987444,0.98108,-0.057964,0.184724,0.101995,0.96573,-0.238668
0.157,-0.054926,1.7267,2.634106,27.97566712101688,2.65842117698034,6.015257218388162,-0.242499,-0.009799,-0.0453,-0.969044,0.995704,0.092549,0.00298,-0.083044,0.878284,0.470872,-0.244559,1.099426,2.786866,-10.4024568046151,-3.3436927085096855,8.246885033122638,-0.09247,-0.022464,0.068941,0.993072,0.989485,0.14108,0.031867,-0.132771,0.973393,-0.186755,0.052646,1.138153,2.803799,-13.644337641855275,-10.222455100706298,-1.7743209157241275,-0.116932,-0.09028,-0.025894,0.988689,0.982358,-0.030088,0.184573,0.072315,0.971313,-0.226543
