Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,0.084598,1.571406,2.659576,-22.94647871070767,45.28244718622353,-0.5096363877664888,0.185257,-0.376447,-0.072549,-0.904823,0.706048,-0.008191,-0.708116,-0.270767,0.920833,-0.280628,0.390642,1.240344,2.701104,-51.21744323242892,85.44253954612978,-3.3725845438916964,-0.335404,0.602179,0.273612,0.670837,0.125035,-0.036849,-0.991468,-0.771043,0.625282,-0.120476,0.038819,1.275219,2.958398,-56.778636941474645,-43.68045322275109,53.823119671520956,-0.541672,-0.092083,0.211877,0.808221,0.893258,0.442244,-0.080689,-0.24273,0.3234,-0.914601
0.044,0.085993,1.572908,2.659312,-24.51089886578823,44.897814614640325,-0.27752236060211044,0.197088,-0.372681,-0.07887,-0.903352,0.709777,-0.004407,-0.704413,-0.289397,0.909872,-0.297292,0.402381,1.158014,2.709699,-34.355861517725195,79.38335714323522,1.882325541646101,-0.217209,0.613818,0.200671,0.73197,0.165918,0.027116,-0.985767,-0.560423,0.825103,-0.07163,0.096593,1.179596,3.005367,-47.996410558316015,0.22484025157174028,10.223950394521077,-0.40493,0.038024,0.082195,0.909852,0.983596,0.118777,-0.13576,-0.180366,0.658552,-0.730601
0.110,0.089259,1.574773,2.658798,-26.65277642084552,44.34760972424795,-0.49889734668286156,0.215048,-0.366322,-0.08307,-0.901478,0.717816,-0.007783,-0.69619,-0.307325,0.893707,-0.326862,0.38307,1.079156,2.719195,-23.275992214321708,74.52253685590588,10.64184077202886,-0.104868,0.605337,0.193898,0.764836,0.191943,0.169639,-0.966634,-0.423561,0.902813,0.074333,0.15986,1.010566,3.027576,-10.791661707778076,25.2149338142735,-26.5050566392712,-0.13914,0.190479,-0.202746,0.950396,0.845223,-0.438385,-0.305641,0.332372,0.879068,-0.341714
0.113,0.089839,1.575144,2.658646,-26.971544511308654,44.26396891890424,-0.5882917031016106,0.217899,-0.36524,-0.083232,-0.901217,0.719344,-0.009152,-0.694594,-0.309191,0.891185,-0.33195,0.382073,1.075743,2.719564,-22.781399817329444,74.28162713866325,11.059573954482127,-0.099668,0.6043,0.193993,0.766325,0.194376,0.176865,-0.964851,-0.417783,0.904866,0.081704,0.161609,1.002128,3.027281,-9.084082264754425,25.659666534610075,-27.468202033301246,-0.12756,0.196698,-0.21368,0.948356,0.831302,-0.455471,-0.318566,0.355107,0.876139,-0.326006
0.114,0.090476,1.575459,2.6585,-27.281634000328367,44.185918729098695,-0.683942381536106,0.220696,-0.364191,-0.083324,-0.900953,0.720844,-0.010608,-0.693016,-0.310894,0.888701,-0.336981,0.376911,1.069305,2.721906,-22.182986841029095,72.44998050024618,12.525698171370058,-0.091001,0.593388,0.199367,0.774508,0.216288,0.200825,-0.955452,-0.416821,0.903943,0.095642,0.165731,0.982663,3.022772,-6.890554750386135,26.31036552199129,-24.075647388888594,-0.104611,0.209978,-0.189341,0.953476,0.840119,-0.404996,-0.360803,0.317132,0.906413,-0.279003
0.124,0.091021,1.575782,2.658468,-27.581170846347963,44.10158945447506,-0.7516647723573431,0.223324,-0.363149,-0.083586,-0.900701,0.722273,-0.011627,-0.69151,-0.312772,0.88628,-0.341587,0.370642,1.060908,2.724459,-21.491174531517135,70.35349655829822,13.451315819687972,-0.085063,0.579952,0.200723,0.78494,0.246732,0.216446,-0.944603,-0.413776,0.904949,0.09928,0.167222,0.958738,3.017671,-2.8618414023941625,26.98522344124475,-22.402733940066597,-0.06913,0.224087,-0.183122,0.954711,0.832503,-0.38064,-0.402557,0.318676,0.923375,-0.214068
0.135,0.091494,1.576101,2.658289,-27.857522165273295,43.98634014713932,-0.7717352549063369,0.225641,-0.361973,-0.084084,-0.900551,0.723811,-0.011907,-0.689896,-0.314796,0.884032,-0.345529,0.364554,1.053145,2.727031,-20.744955357045654,68.33779447353862,14.310874538847502,-0.078993,0.566709,0.201709,0.79493,0.276308,0.231157,-0.932856,-0.410221,0.906147,0.103033,0.171718,0.932632,3.01191,2.2161197891566444,27.910868278274553,-22.891885272807034,-0.029455,0.240051,-0.197121,0.95008,0.807038,-0.388703,-0.444522,0.36042,0.920551,-0.150608
0.145,0.092057,1.576456,2.658167,-28.11288687955514,43.88138001196548,-0.7440616107829902,0.227635,-0.360988,-0.084906,-0.900367,0.724957,-0.011454,-0.688699,-0.31724,0.881947,-0.348609,0.357776,1.047493,2.730438,-20.34200501984219,66.24254597302222,14.624835033667596,-0.078237,0.552276,0.200628,0.805369,0.309479,0.236743,-0.920965,-0.409576,0.907255,0.095585,0.173297,0.909779,3.004839,7.345264888997884,29.48628898137588,-22.950384782387307,0.010184,0.261211,-0.207974,0.942556,0.777031,-0.386734,-0.496648,0.397375,0.913286,-0.089453
0.157,0.092616,1.576916,2.658069,-28.3945974059447,43.75982508345452,-0.7106559777046986,0.229831,-0.359862,-0.085819,-0.900174,0.72627,-0.01091,-0.687324,-0.319919,0.879626,-0.352009,0.35123,1.040467,2.733434,-19.55333166722621,64.44981567574911,15.235353899317596,-0.072722,0.539905,0.200264,0.814315,0.336795,0.24763,-0.908432,-0.404682,0.909212,0.09781,0.17597,0.887541,2.998024,12.024045967616555,31.259716847128463,-21.18459496871525,0.049893,0.281915,-0.203786,0.936219,0.757991,-0.353445,-0.548203,0.409707,0.911964,-0.021479
0.168,0.093208,1.57719,2.657907,-28.67177807439299,43.65114887595167,-0.652840410241778,0.231906,-0.35889,-0.08693,-0.899923,0.727283,-0.009997,-0.686265,-0.322917,0.877326,-0.354998,0.345095,1.034909,2.736657,-18.828253683902396,62.665223801906315,15.447784513639814,-0.0695,0.527125,0.197538,0.823582,0.366236,0.252107,-0.895719,-0.398648,0.912297,0.093776,0.183052,0.867808,2.987696,15.676735721215017,32.178525486682545,-18.81029038397323,0.084411,0.292268,-0.192834,0.932882,0.75479,-0.310441,-0.577858,0.409123,0.91138,0.044773
