Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,0.089368,1.626407,2.572392,-2.2568307651206045,61.79657408050627,1.7999886754897079,0.008832,-0.513618,-0.023587,-0.857649,0.471281,0.031386,-0.881425,-0.049531,0.998731,0.00908,0.146524,1.077327,2.78979,-1.6112597543747278,3.075851746172838,-6.01939168773087,-0.015445,0.026061,-0.052104,0.998182,0.993212,-0.104823,-0.050419,0.103213,0.994093,-0.033549,-0.033005,1.057397,2.798182,5.566908607879732,19.055592627135624,-7.777196119004311,0.036569,0.168198,-0.074822,0.982229,0.932222,-0.134683,-0.33589,0.159286,0.986129,0.046668
0.043,0.08676,1.630986,2.574683,-4.575286566003795,59.332861639614954,0.8460150277301282,0.031032,-0.494798,-0.026166,-0.86806,0.508982,0.014718,-0.860652,-0.076137,0.996705,-0.027981,0.144289,1.076076,2.791197,-1.413703334177903,2.9607044734607544,-6.011335950811301,-0.01367,0.02515,-0.052095,0.998232,0.993307,-0.104694,-0.048786,0.103319,0.994198,-0.029913,-0.035385,1.057782,2.798215,5.533284523710396,18.408285623084613,-7.853488884073257,0.036594,0.162654,-0.075223,0.983131,0.93577,-0.136005,-0.325326,0.159813,0.986005,0.047483
0.102,0.081224,1.638191,2.577703,-8.355035734898685,55.58566872487693,-0.02139531902591214,0.06453,-0.465025,-0.033802,-0.882295,0.565218,-0.000369,-0.824941,-0.119663,0.989387,-0.082431,0.142028,1.073079,2.792069,-0.8167943972773677,2.4744614856571583,-5.846466080803077,-0.008218,0.0212,-0.050831,0.998448,0.993934,-0.101853,-0.041498,0.101156,0.994697,-0.018565,-0.038603,1.057726,2.798242,5.8416579888634885,17.397894686264994,-7.778997174462951,0.040008,0.154115,-0.074654,0.984416,0.941351,-0.13465,-0.3094,0.159313,0.985652,0.055758
0.105,0.079935,1.639421,2.578341,-9.033464480810029,54.90658350181687,-0.11720958282539873,0.070352,-0.459522,-0.035401,-0.884668,0.575173,-0.002021,-0.818029,-0.127292,0.987595,-0.091942,0.141575,1.072606,2.792211,-0.7638692146230253,2.341174282908488,-5.790902628261833,-0.007688,0.020066,-0.050366,0.9985,0.994121,-0.10089,-0.039298,0.100273,0.994808,-0.017373,-0.039146,1.0578,2.798218,5.846285991833279,17.254559857880754,-7.821846854002735,0.040084,0.152901,-0.074978,0.984578,0.941999,-0.135386,-0.307097,0.159901,0.985543,0.056003
0.113,0.078866,1.640543,2.57874,-9.691713333338301,54.20762153407576,-0.25815029566652287,0.076221,-0.453805,-0.036489,-0.887085,0.585459,-0.004441,-0.81069,-0.133917,0.985718,-0.102111,0.140996,1.07217,2.792348,-0.7552207272623598,2.17890003888952,-5.696880955452976,-0.007526,0.018662,-0.049559,0.998569,0.994391,-0.099257,-0.036524,0.098695,0.994975,-0.01688,-0.039478,1.057804,2.79801,5.831029853323805,17.169951379688168,-7.899470708468414,0.039905,0.152193,-0.075596,0.984647,0.942245,-0.136723,-0.305746,0.161017,0.985386,0.055575
0.125,0.077657,1.641672,2.579247,-10.286621942789923,53.526171730921725,-0.34098093918615624,0.081378,-0.448249,-0.037722,-0.889397,0.595299,-0.005856,-0.803483,-0.140054,0.98391,-0.110937,0.139943,1.071981,2.793026,-0.7078872067893962,2.0391051546120686,-5.637488533734742,-0.007044,0.017468,-0.049058,0.998618,0.994576,-0.098226,-0.034197,0.097734,0.995087,-0.015783,-0.040052,1.057959,2.79805,5.822604486059998,17.087537149825103,-7.964441010693977,0.039801,0.151503,-0.076115,0.984718,0.942507,-0.137845,-0.304434,0.161964,0.985245,0.055322
0.136,0.076488,1.642558,2.579677,-10.842233041583373,52.81888276789519,-0.3630322870716567,0.086018,-0.442523,-0.039196,-0.891761,0.605274,-0.006224,-0.795993,-0.146037,0.982129,-0.118726,0.139341,1.071682,2.793263,-0.679587868161869,1.8699721170254286,-5.5732913088063984,-0.006716,0.01601,-0.048513,0.998672,0.99478,-0.097111,-0.031326,0.096681,0.995203,-0.014968,-0.040283,1.05799,2.797809,5.796033831055386,17.058789291096048,-8.089822969776005,0.039426,0.151285,-0.077149,0.984686,0.942322,-0.140006,-0.304019,0.163864,0.984987,0.054302
0.147,0.07524,1.643507,2.580211,-11.363262534084852,52.120790659425914,-0.37221554433084797,0.090355,-0.436869,-0.040589,-0.894055,0.614995,-0.006369,-0.788505,-0.151524,0.980377,-0.1261,0.138088,1.071676,2.794084,-0.6412586507866116,1.7017854245652844,-5.528100720566248,-0.006305,0.014563,-0.048134,0.998715,0.994942,-0.096328,-0.028481,0.095961,0.995287,-0.013996,-0.041066,1.058223,2.798096,5.788630670944078,16.98799649529334,-8.21603735669714,0.039244,0.150716,-0.0782,0.984698,0.942339,-0.142178,-0.302958,0.165837,0.984689,0.053715
0.158,0.074087,1.644273,2.580583,-11.84437154261009,51.41223992407645,-0.3517024444992498,0.09429,-0.431153,-0.042003,-0.896355,0.624686,-0.006008,-0.780853,-0.156607,0.97869,-0.132816,0.136796,1.07173,2.794759,-0.6165936275555253,1.4958127155019045,-5.532560367047221,-0.006004,0.012778,-0.048187,0.998739,0.995029,-0.096406,-0.024945,0.096099,0.995284,-0.013224,-0.041321,1.058239,2.79788,5.770727096898127,16.9442103101759,-8.340137178179273,0.038957,0.150372,-0.079229,0.984679,0.942222,-0.144315,-0.302309,0.167747,0.98441,0.052894
0.169,0.072902,1.645039,2.581081,-12.28149723555561,50.69034316045884,-0.2879684858377559,0.097744,-0.42537,-0.043533,-0.898672,0.634331,-0.004911,-0.773046,-0.161398,0.977102,-0.138644,0.136084,1.071559,2.795057,-0.5946837054033857,1.2915501594500547,-5.531207102501774,-0.005727,0.011007,-0.048188,0.998761,0.995114,-0.096383,-0.021435,0.096131,0.99529,-0.0125,-0.041357,1.058119,2.797436,5.783756820918505,16.8653389576424,-8.464606577480774,0.038961,0.149744,-0.080288,0.984689,0.942261,-0.146448,-0.301159,0.169785,0.984072,0.052684
0.180,0.071721,1.645731,2.58162,-12.704581174253873,49.95095104325495,-0.25807948093373045,0.10124,-0.419411,-0.044687,-0.901026,0.644195,-0.004393,-0.764849,-0.165451,0.975507,-0.144954,0.13538,1.071491,2.795364,-0.6040506272072761,1.0978187678107625,-5.54143713648956,-0.005728,0.009314,-0.048286,0.998774,0.995164,-0.096559,-0.018052,0.096346,0.995271,-0.012342,-0.041649,1.058134,2.797258,5.786608469242289,16.764088843337756,-8.568859545192005,0.038921,0.148911,-0.081153,0.984746,0.942479,-0.148239,-0.299597,0.171422,0.983799,0.052485
0.192,0.070524,1.64635,2.58223,-13.101803778109883,49.17174293213922,-0.22553856173010423,0.104556,-0.413135,-0.045688,-0.903493,0.654464,-0.003834,-0.756083,-0.168948,0.973962,-0.15118,0.134653,1.071565,2.795628,-0.6526356774347226,0.8943022914858574,-5.515548699370512,-0.006064,0.007521,-0.048067,0.998797,0.995266,-0.09611,-0.014441,0.095928,0.995306,-0.012837,-0.042385,1.058356,2.797361,5.780775895973762,16.587476580110586,-8.622394999877459,0.038927,0.147408,-0.081546,0.98494,0.943242,-0.14916,-0.296725,0.172113,0.98367,0.05264
0.203,0.069243,1.646933,2.582993,-13.463430074783735,48.362739501696225,-0.18233806694344676,0.107582,-0.406632,-0.046575,-0.90604,0.664963,-0.003095,-0.74687,-0.171889,0.972514,-0.157069,0.133216,1.07189,2.796607,-0.7050145540786412,0.7046137083319023,-5.437759550607237,-0.006437,0.00585,-0.047396,0.998838,0.995439,-0.094758,-0.011077,0.094607,0.995424,-0.013414,-0.042945,1.058567,2.797359,5.758591267921961,16.41788004722453,-8.645719094340047,0.038827,0.145945,-0.081662,0.985152,0.944063,-0.149565,-0.293898,0.172232,0.983648,0.052665
