Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.180,0.074405,1.780776,2.663616,17.80547775511699,102.38930527425009,8.522185376930759,-0.153919,-0.760557,0.074264,-0.626376,-0.167924,0.141094,-0.975651,0.327164,0.941587,0.079858,0.204104,1.286322,2.825144,-11.10324171919406,75.66856369740096,-4.000412821565912,-0.097668,0.607464,0.031867,0.787676,0.259944,-0.068458,-0.963194,-0.168863,0.978891,-0.115145,0.242016,1.299127,2.671983,-18.369233184636197,76.21979174567223,8.646713345831394,-0.079304,0.616993,0.156785,0.767104,0.189476,0.142681,-0.971463,-0.338401,0.938259,0.071802
0.192,0.074018,1.781575,2.662599,17.554595476162536,101.99119255302249,8.455625643550622,-0.152397,-0.758827,0.072402,-0.629059,-0.162119,0.140196,-0.976761,0.322377,0.943066,0.081853,0.204245,1.286403,2.825143,-11.107489690614667,75.63356899566156,-3.9887584830134735,-0.097645,0.60723,0.03194,0.787856,0.260502,-0.068258,-0.963057,-0.168914,0.978891,-0.115071,0.242137,1.299304,2.672396,-18.367375939836904,76.07694841334343,8.63233397349176,-0.079564,0.616027,0.15658,0.767895,0.191987,0.142446,-0.971005,-0.338501,0.938305,0.070721
0.203,0.073609,1.782358,2.661745,17.30309924987451,101.59952518205405,8.36086056727618,-0.150669,-0.757155,0.070711,-0.631676,-0.156568,0.138826,-0.977862,0.317492,0.944598,0.083269,0.204319,1.286449,2.825008,-11.112715439088493,75.59401976594661,-4.003911605226618,-0.097772,0.606941,0.03183,0.788067,0.261219,-0.068514,-0.962845,-0.168852,0.978855,-0.115463,0.242221,1.299353,2.672583,-18.376000978401695,76.00708956148443,8.648232231859787,-0.079633,0.615567,0.156683,0.768236,0.193055,0.142699,-0.970756,-0.338778,0.938218,0.070544
0.214,0.073292,1.783224,2.660731,17.024488093954712,101.16378394996262,8.248453677335466,-0.148694,-0.755285,0.068891,-0.634578,-0.150402,0.13718,-0.979062,0.312046,0.946288,0.084652,0.205206,1.288912,2.823079,-11.457739013296504,75.17271802504703,-4.039592461046908,-0.100443,0.603745,0.033059,0.790133,0.268799,-0.069042,-0.960719,-0.173525,0.977637,-0.118809,0.245138,1.301718,2.671289,-18.785847651318154,75.7799916726057,8.413520671875101,-0.084005,0.613729,0.157077,0.76916,0.197327,0.138522,-0.970502,-0.344748,0.93654,0.063579
0.225,0.073007,1.78403,2.6598,16.765337622426063,100.72391899433367,8.12501899792544,-0.146741,-0.75336,0.067273,-0.637488,-0.144153,0.135326,-0.980259,0.306868,0.947883,0.08573,0.205298,1.288884,2.823088,-11.455532604711284,75.1612051895123,-4.0460013398090355,-0.100465,0.603662,0.032993,0.790197,0.269007,-0.069152,-0.960652,-0.173435,0.977637,-0.118941,0.245182,1.301824,2.671506,-18.839660360356376,75.68071283458816,8.471722362617161,-0.084198,0.613085,0.157674,0.76953,0.198532,0.139429,-0.970126,-0.345912,0.936099,0.063749
0.236,0.072763,1.785076,2.658898,16.524474228624793,100.25645896383413,7.966854721582787,-0.144664,-0.751281,0.065952,-0.640547,-0.137545,0.132875,-0.981543,0.301857,0.949445,0.086231,0.206236,1.291141,2.821022,-11.789752622660743,74.71601277282878,-4.052117569366139,-0.102923,0.600321,0.034328,0.792365,0.276872,-0.069173,-0.958414,-0.177974,0.976457,-0.12189,0.248216,1.304579,2.670681,-19.412721322868727,75.1750348170501,8.40262505162073,-0.089195,0.609413,0.159787,0.771446,0.206167,0.13782,-0.968763,-0.355247,0.933025,0.057134
0.247,0.072659,1.786373,2.658018,16.336760091340114,99.76440386450538,7.80663322448489,-0.142869,-0.748975,0.064983,-0.643741,-0.130372,0.130346,-0.98286,0.297676,0.950731,0.0866,0.206457,1.291079,2.820912,-11.786239396241943,74.68164702093591,-4.003765574363592,-0.102656,0.60013,0.034613,0.792533,0.277292,-0.06835,-0.958351,-0.178078,0.976527,-0.121172,0.248322,1.304785,2.670804,-19.4574009087048,75.06243396027673,8.455492342576344,-0.089378,0.608678,0.160285,0.771901,0.20764,0.138643,-0.968331,-0.356252,0.932641,0.057142
0.258,0.072627,1.787955,2.657352,16.146917176223287,99.23783331757303,7.629584524838307,-0.140965,-0.746478,0.064069,-0.647144,-0.122669,0.127531,-0.98422,0.293378,0.952048,0.086797,0.206582,1.290994,2.820868,-11.766005331634565,74.64362372608711,-3.997984185862486,-0.102498,0.599888,0.034512,0.792741,0.277887,-0.068256,-0.958186,-0.177694,0.976606,-0.121102,0.248311,1.304829,2.671025,-19.466148324942242,74.91696194636636,8.560616267267756,-0.089084,0.607776,0.160925,0.772512,0.209423,0.140347,-0.967701,-0.35692,0.932334,0.057976
0.269,0.072899,1.789709,2.656504,15.917066738867359,98.68091547060784,7.451853512237739,-0.138844,-0.743838,0.062877,-0.650749,-0.114496,0.124721,-0.985564,0.288389,0.953538,0.087165,0.207797,1.293046,2.818628,-12.025786520885312,74.10434183717078,-4.038982668638487,-0.104666,0.595909,0.035109,0.795428,0.287321,-0.068889,-0.955354,-0.180596,0.975625,-0.124665,0.251137,1.307413,2.670562,-19.917382033562244,74.16190752672063,8.774051738498553,-0.092137,0.602672,0.164072,0.775486,0.219735,0.143414,-0.964961,-0.365527,0.929183,0.054861
0.280,0.072923,1.79119,2.655772,15.688709804847022,98.08424430487015,7.275408284110365,-0.136751,-0.740941,0.061662,-0.654601,-0.105593,0.121921,-0.986907,0.283377,0.954994,0.087659,0.207955,1.29285,2.818563,-11.889646944773181,74.06037296793889,-4.1429838268699815,-0.10428,0.595617,0.033632,0.795761,0.288219,-0.070695,-0.954951,-0.177748,0.975989,-0.1259,0.251075,1.307365,2.670764,-19.745603551054252,74.02465137571579,9.020573737254319,-0.089851,0.602002,0.164761,0.776128,0.220896,0.14757,-0.964069,-0.363932,0.929561,0.058901
0.291,0.072939,1.792388,2.654973,15.474430372803733,97.47643111773569,7.105817526581885,-0.134777,-0.737927,0.06051,-0.658512,-0.096396,0.119218,-0.988178,0.278603,0.956348,0.088201,0.207913,1.292819,2.818488,-11.750566758589459,74.00300593922604,-4.168186753969143,-0.103467,0.595306,0.032675,0.79614,0.289087,-0.071162,-0.954654,-0.175217,0.976454,-0.125846,0.250863,1.307376,2.670843,-19.626847268380537,73.97744157832503,9.086155037284415,-0.088753,0.601775,0.164567,0.776471,0.221569,0.148744,-0.963734,-0.362381,0.930082,0.060237
0.302,0.072906,1.793335,2.654236,15.29636610006512,96.82645776927546,6.900120414929687,-0.132789,-0.734638,0.059776,-0.662647,-0.086533,0.115882,-0.989487,0.274324,0.957588,0.088156,0.209203,1.294811,2.816357,-11.712441256760574,73.31167522870884,-4.154679283908307,-0.103328,0.590534,0.031946,0.799733,0.300498,-0.07094,-0.951141,-0.173135,0.976606,-0.127539,0.253405,1.310215,2.670216,-19.564472641295676,73.13752313325993,9.378311978772324,-0.088003,0.596315,0.16559,0.780541,0.233977,0.153544,-0.960041,-0.363453,0.929671,0.060108
0.313,0.072946,1.794177,2.65358,15.088467388996923,96.18795489648511,6.71838571666028,-0.130772,-0.731393,0.058747,-0.666717,-0.076774,0.112956,-0.99063,0.269627,0.958895,0.088441,0.209185,1.294964,2.81645,-11.589794186956112,73.19078176328371,-3.912500049889123,-0.101263,0.590001,0.032891,0.800352,0.301635,-0.066841,-0.951078,-0.172139,0.977328,-0.12328,0.253095,1.310699,2.670022,-19.386772310249178,73.2151433470814,9.054428446646483,-0.088342,0.596652,0.162552,0.780884,0.235167,0.148449,-0.960552,-0.359288,0.931545,0.056004
0.324,0.073008,1.795175,2.65295,14.899500709579304,95.53645051331233,6.549738655310399,-0.128945,-0.728005,0.057773,-0.670854,-0.066658,0.11023,-0.991669,0.265259,0.960071,0.088888,0.209205,1.295175,2.816428,-11.56530072854869,73.1172658158392,-3.6832097088620834,-0.099934,0.589707,0.034301,0.800676,0.302139,-0.062935,-0.951184,-0.172792,0.977673,-0.119575,0.252849,1.311247,2.669765,-19.366596308834637,73.32782093686653,8.756660461224989,-0.089594,0.597195,0.160509,0.780748,0.235189,0.143623,-0.96128,-0.357645,0.93242,0.051809
0.335,0.07317,1.796146,2.65234,14.722787465609088,94.92729913607602,6.413207634784611,-0.127363,-0.724786,0.056758,-0.674717,-0.057071,0.108031,-0.992508,0.261212,0.961115,0.089593,0.210382,1.297648,2.814204,-11.483494416166888,72.27691039294128,-3.1729516614439675,-0.09701,0.584318,0.036731,0.804868,0.314447,-0.054243,-0.947724,-0.172496,0.97848,-0.113236,0.254466,1.315575,2.668209,-19.44702943006329,72.76662642521951,8.362907434885862,-0.092978,0.593021,0.157777,0.784084,0.246865,0.137144,-0.959296,-0.357696,0.932923,0.041324
0.347,0.073467,1.797034,2.651624,14.589391351137529,94.30338855880382,6.294658221555899,-0.126146,-0.721385,0.055915,-0.678649,-0.047045,0.106106,-0.993241,0.257892,0.961922,0.090545,0.210522,1.297938,2.813997,-11.582825075016594,72.30799845166216,-3.1690881821479757,-0.097675,0.584469,0.037295,0.804652,0.314009,-0.054157,-0.947874,-0.174195,0.978137,-0.113593,0.253827,1.316015,2.668201,-19.711437048582898,72.71767450512938,8.542062418616556,-0.093962,0.592735,0.160284,0.783674,0.245949,0.139831,-0.959144,-0.36261,0.93096,0.04274
0.358,0.073704,1.797701,2.650887,14.495211783369813,93.706241909179,6.187868732851974,-0.125214,-0.718062,0.055295,-0.682386,-0.037342,0.104357,-0.993839,0.255289,0.962528,0.091477,0.210524,1.298124,2.813643,-11.695725712400233,72.40959809802318,-3.307401146096484,-0.099137,0.584982,0.036992,0.804114,0.312855,-0.056495,-0.948119,-0.175479,0.977607,-0.116156,0.253313,1.316338,2.668312,-19.970383932054418,72.57692193696923,8.829653989411987,-0.09448,0.591915,0.163426,0.783583,0.245857,0.144267,-0.95851,-0.367963,0.928731,0.045402
0.368,0.073947,1.798059,2.650231,14.478699898923603,93.10192580696521,6.0787466594858826,-0.124726,-0.714591,0.055183,-0.686118,-0.027371,0.102532,-0.994353,0.25398,0.962797,0.092287,0.211801,1.301,2.810368,-11.99705018079103,71.89454174497261,-3.276594038092815,-0.101258,0.581169,0.038304,0.80655,0.321551,-0.055907,-0.94524,-0.179484,0.976559,-0.118816,0.25374,1.321475,2.667125,-20.776110950369745,71.56402349007466,9.311497882148892,-0.099115,0.585095,0.169851,0.78676,0.257629,0.15128,-0.954328,-0.383247,0.922654,0.042798
