Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,-0.147305,1.46999,2.608834,40.02999627512545,3.821503615665446,0.13362688545273813,-0.342112,-0.03093,0.010317,-0.939093,0.997874,0.001785,-0.065152,0.040541,0.765705,0.641913,-0.127313,1.1551,2.804913,-18.931724711018816,64.7616734879678,-115.20486602981654,-0.520445,0.165763,-0.656161,0.520685,0.083951,-0.855847,0.510371,0.510766,-0.40282,-0.759509,-0.091477,1.164758,2.800096,-17.06657471751671,-53.99867990081378,126.89892562174062,-0.460705,-0.082408,0.758112,0.454121,-0.163051,0.764481,-0.623686,-0.612619,-0.573966,-0.54338
0.043,-0.147562,1.470077,2.60893,40.02341103584842,3.7757298161647337,0.06548406735997662,-0.342044,-0.030759,0.010737,-0.939119,0.997877,0.000874,-0.065118,0.041209,0.765782,0.641779,-0.127078,1.155321,2.804734,-18.99073525531644,64.80861968813308,-115.38517272630041,-0.521165,0.16477,-0.65656,0.519776,0.08356,-0.854273,0.513064,0.510784,-0.405367,-0.758141,-0.091048,1.164504,2.7999,-17.029623461239023,-53.93206820546996,126.95942239310683,-0.4602,-0.082165,0.758722,0.453658,-0.164821,0.764026,-0.623778,-0.612776,-0.574886,-0.542228
0.104,-0.147889,1.470443,2.609279,39.965194444147016,3.745281534569171,0.09615634460020978,-0.341578,-0.030424,0.010379,-0.939304,0.997933,0.001286,-0.064246,0.040283,0.766434,0.641059,-0.12372,1.153882,2.801331,-18.506376189443774,66.43586684066432,-115.76791607386279,-0.529472,0.173517,-0.65252,0.513584,0.088219,-0.853993,0.512751,0.486504,-0.412246,-0.770304,-0.093669,1.161766,2.799257,-16.48983486423389,-55.042678149187296,127.07118501534848,-0.466058,-0.089943,0.756172,0.450448,-0.159773,0.76507,-0.623811,-0.597396,-0.578013,-0.555895
0.108,-0.14794,1.470483,2.609367,39.92505479700382,3.7252963927690357,0.08988938842222609,-0.341249,-0.030283,0.01036,-0.939428,0.997951,0.001203,-0.063969,0.040134,0.766883,0.640531,-0.12372,1.153882,2.801331,-18.506376189443774,66.43586684066432,-115.76791607386279,-0.529472,0.173517,-0.65252,0.513584,0.088219,-0.853993,0.512751,0.486504,-0.412246,-0.770304,-0.093669,1.161766,2.799257,-16.48983486423389,-55.042678149187296,127.07118501534848,-0.466058,-0.089943,0.756172,0.450448,-0.159773,0.76507,-0.623811,-0.597396,-0.578013,-0.555895
0.114,-0.147983,1.470503,2.60949,39.90809894730704,3.715333648840398,0.09327897867006367,-0.341112,-0.030193,0.010298,-0.939482,0.997965,0.001248,-0.063757,0.039948,0.767074,0.640314,-0.121825,1.151872,2.79929,-17.453047432710363,67.63196202475845,-116.52116918827352,-0.53413,0.182175,-0.653981,0.503812,0.078242,-0.853577,0.515057,0.464357,-0.425972,-0.77648,-0.095981,1.159479,2.797993,-15.916312686249594,-56.556676984038035,127.11916684785271,-0.474404,-0.099743,0.751738,0.447081,-0.150118,0.766813,-0.624069,-0.577539,-0.58034,-0.574156
0.126,-0.148034,1.470518,2.609562,39.89996804912833,3.700401251522749,0.08063875026078804,-0.341043,-0.030109,0.010355,-0.939508,0.997972,0.00108,-0.063639,0.039994,0.767164,0.640203,-0.12177,1.151762,2.799271,-17.433253339562146,67.63257615514692,-116.47504723634721,-0.533998,0.182521,-0.653844,0.504005,0.07835,-0.854012,0.51432,0.46415,-0.42533,-0.776955,-0.095723,1.159184,2.797756,-15.83045151025856,-56.58679266131349,127.25454049956302,-0.474473,-0.099907,0.752379,0.445892,-0.15211,0.765766,-0.624871,-0.576153,-0.582397,-0.573464
0.137,-0.148051,1.470438,2.609599,39.90238154145993,3.6838530219072725,0.07092980788063889,-0.341062,-0.030002,0.010386,-0.939505,0.997984,0.00095,-0.063459,0.03998,0.767138,0.640235,-0.121754,1.15177,2.7992,-17.42991738258681,67.64391163899214,-116.4260093298764,-0.533974,0.182821,-0.653587,0.504255,0.078801,-0.854392,0.51362,0.463905,-0.424608,-0.777496,-0.095736,1.159132,2.797745,-15.793739490944935,-56.60112738404517,127.29811375382934,-0.4745,-0.100042,0.752591,0.445476,-0.152803,0.765462,-0.625075,-0.575582,-0.583086,-0.573338
0.148,-0.148082,1.470369,2.609609,39.92524391696089,3.6596469979369957,0.054215935555551015,-0.341247,-0.029851,0.010457,-0.939441,0.997999,0.000726,-0.063223,0.04002,0.766883,0.640538,-0.121645,1.151962,2.799362,-17.439101004201337,67.63725440685012,-116.40242135293538,-0.533927,0.182842,-0.653482,0.504432,0.07906,-0.854523,0.513361,0.464027,-0.424234,-0.777628,-0.095686,1.158906,2.797759,-15.794764559108556,-56.59576897399328,127.30848943128467,-0.474477,-0.099971,0.752651,0.445416,-0.152955,0.765352,-0.625173,-0.575617,-0.583222,-0.573165
0.159,-0.148098,1.470279,2.609628,39.95176838257737,3.6334359016636375,0.04297858912606952,-0.341464,-0.029667,0.010478,-0.939368,0.99802,0.000575,-0.062892,0.039945,0.766586,0.640899,-0.121645,1.151962,2.799362,-17.439101004201337,67.63725440685012,-116.40242135293538,-0.533927,0.182842,-0.653482,0.504432,0.07906,-0.854523,0.513361,0.464027,-0.424234,-0.777628,-0.095686,1.158906,2.797759,-15.794764559108556,-56.59576897399328,127.30848943128467,-0.474477,-0.099971,0.752651,0.445416,-0.152955,0.765352,-0.625173,-0.575617,-0.583222,-0.573165
0.171,-0.148126,1.470174,2.609598,40.001580157261984,3.6047839972532887,0.01961788741066927,-0.341869,-0.029497,0.010597,-0.939225,0.998035,0.000262,-0.062653,0.040074,0.766027,0.641558,-0.12156,1.150327,2.798561,-17.258759453493333,68.33700525357496,-116.15222570858742,-0.536933,0.188256,-0.649738,0.504087,0.0848,-0.857211,0.507936,0.452887,-0.420913,-0.785956,-0.097019,1.158268,2.796917,-15.769185843982749,-57.221688502859024,127.20976626739831,-0.478419,-0.102995,0.749735,0.445426,-0.145421,0.766453,-0.625622,-0.569353,-0.581975,-0.58064
