Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,0.015988,1.919288,2.708571,48.76232664162216,5.4500281763117595,1.0884994889736443,-0.412731,-0.039384,0.010983,-0.909935,0.996657,0.012522,-0.080739,0.052497,0.659066,0.750251,-0.133632,1.423383,2.842429,1.1052962848410322,-7.218160357553666,9.42922603355037,0.00442,-0.063524,0.082631,0.994544,0.978274,0.163798,0.127085,-0.164921,0.986305,-0.001707,0.124515,1.3975,2.847556,3.545261546838692,9.418960284391805,-10.319055736875852,0.023324,0.084504,-0.092112,0.991882,0.968749,-0.178787,-0.171934,0.18667,0.981943,0.030701
0.042,0.015668,1.91817,2.708069,49.191197097339014,2.646149618164773,-0.11429924527363401,-0.416079,-0.02141,0.010517,-0.909016,0.998862,-0.001304,-0.047676,0.036937,0.653535,0.755995,-0.140265,1.431509,2.847238,0.32060219436838516,-9.11189592161418,9.420209151214406,-0.003743,-0.079393,0.082076,0.993452,0.973921,0.163671,0.157131,-0.162483,0.986499,-0.020469,0.133477,1.400292,2.848859,3.2423710178000893,10.14908696126397,-10.442966790697938,0.020017,0.090614,-0.093105,0.991322,0.966241,-0.180967,-0.183382,0.188223,0.981861,0.022814
0.101,0.015539,1.917032,2.707314,49.54302006017279,-1.6045641988087462,-1.9214863193593488,-0.419114,0.005687,0.009357,-0.907868,0.99976,-0.021756,0.002483,0.012222,0.648512,0.761106,-0.147306,1.448241,2.850498,-2.814347765748224,-11.406248558440224,7.917468989027737,-0.031236,-0.09742,0.066241,0.992545,0.972243,0.13758,0.18925,-0.125408,0.989273,-0.074913,0.147054,1.406269,2.851804,2.0836123703478635,11.105411205160342,-10.162429482089387,0.009457,0.097968,-0.08989,0.991077,0.964644,-0.176323,-0.195888,0.180029,0.983661,0.001133
0.106,0.01559,1.916997,2.707186,49.62019151887916,-2.310911704612118,-2.2023907079877834,-0.419801,0.010238,0.008981,-0.907514,0.999629,-0.024897,0.011041,0.007705,0.647373,0.762135,-0.148426,1.452209,2.850796,-3.7759333083436384,-11.787424067490932,7.2976352033833365,-0.039236,-0.100334,0.059894,0.992374,0.972692,0.126747,0.194438,-0.111,0.989747,-0.089892,0.149651,1.407618,2.852431,1.7182752780628234,11.197454978409967,-9.942836019685759,0.006413,0.098476,-0.087693,0.991247,0.965225,-0.172589,-0.196353,0.175115,0.984538,-0.004558
0.114,0.015731,1.917045,2.707091,49.642561341966235,-3.0245620098433723,-2.4577355514111625,-0.42006,0.014948,0.008382,-0.907334,0.999413,-0.027768,0.020084,0.002652,0.646958,0.762521,-0.149426,1.456167,2.850923,-4.8211795565053785,-12.143609579387608,6.5839577539974625,-0.047824,-0.103105,0.05261,0.992126,0.973203,0.114254,0.199555,-0.094531,0.98989,-0.105743,0.152235,1.409032,2.853086,1.3556266256105758,11.306989544530198,-9.673126705698131,0.003425,0.099147,-0.085059,0.991425,0.96587,-0.16798,-0.197176,0.169338,0.985507,-0.010076
0.124,0.015833,1.917064,2.70713,49.62681708617397,-3.7218270081325464,-2.6986990884518165,-0.420021,0.01959,0.007739,-0.90727,0.999113,-0.030499,0.029045,-0.002414,0.647046,0.762447,-0.150046,1.460711,2.850714,-6.308404201297536,-12.393933936651509,5.3668143519829625,-0.059688,-0.105104,0.04054,0.99184,0.974619,0.092965,0.203654,-0.067872,0.989588,-0.126923,0.154852,1.410393,2.853736,0.9666165479573409,11.427739437783668,-9.39601784467576,0.000211,0.09991,-0.082331,0.991584,0.966479,-0.163234,-0.198174,0.163318,0.986443,-0.016032
0.135,0.016167,1.917214,2.70715,49.56893789100422,-4.405037648787634,-2.9277633528366964,-0.419651,0.024179,0.007071,-0.907336,0.998731,-0.033125,0.037941,-0.007461,0.647687,0.76187,-0.150481,1.465524,2.850251,-8.040583662228798,-12.584919072366375,4.028291368665974,-0.073487,-0.106817,0.027169,0.991187,0.975704,0.069559,0.207758,-0.03816,0.987723,-0.151483,0.157579,1.411866,2.85451,0.532128632618341,11.592909508977181,-9.127955925500132,-0.003431,0.101041,-0.079632,0.991684,0.966899,-0.158632,-0.199855,0.157245,0.987294,-0.022897
0.146,0.016388,1.917316,2.707296,49.471193426886046,-5.082698874368701,-3.1509233441394193,-0.418969,0.028764,0.0064,-0.907522,0.998263,-0.035719,0.046844,-0.012485,0.648848,0.760815,-0.150794,1.470051,2.849668,-9.71762459017547,-12.73844182455585,2.8788507448639096,-0.086928,-0.108387,0.015482,0.99018,0.976025,0.049503,0.211953,-0.011816,0.984408,-0.175505,0.160439,1.413236,2.855214,0.08328050294495411,11.812870355159525,-8.964165734162737,-0.007321,0.102646,-0.077807,0.991643,0.96682,-0.155816,-0.202438,0.15281,0.987785,-0.030493
0.158,0.016629,1.91741,2.70739,49.339667912545075,-5.708102769039779,-3.3447576972075357,-0.418014,0.033062,0.005714,-0.907821,0.997749,-0.038016,0.055252,-0.017266,0.650463,0.759342,-0.15124,1.474537,2.849099,-11.377875279615461,-12.760597157018067,1.8878613892639133,-0.100322,-0.108942,0.005277,0.988959,0.976208,0.032297,0.214419,0.01142,0.979815,-0.199578,0.163215,1.414443,2.855943,-0.332943132544261,12.05278533211863,-8.86326159288199,-0.010993,0.104449,-0.076538,0.99152,0.966465,-0.154075,-0.205444,0.149482,0.988042,-0.037788
0.169,0.016896,1.917488,2.707555,49.2302094411849,-6.308272351925985,-3.536585091915528,-0.417235,0.037165,0.005104,-0.908024,0.997185,-0.040283,0.063235,-0.021744,0.651778,0.758098,-0.151162,1.478313,2.848291,-12.761038224894072,-12.699252373593845,1.0628548993331315,-0.111464,-0.108881,-0.003129,0.987781,0.976271,0.018091,0.215798,0.030454,0.975132,-0.219522,0.166057,1.415549,2.856684,-0.7012391696543318,12.262250743637612,-8.692721473489167,-0.014161,0.106034,-0.074699,0.991452,0.966354,-0.151123,-0.20814,0.145117,0.988439,-0.04392
0.180,0.017164,1.917518,2.707695,49.16685768999626,-6.897414372358154,-3.7219471110440407,-0.416822,0.041188,0.004465,-0.908044,0.996567,-0.042444,0.071078,-0.026227,0.652479,0.757353,-0.150879,1.481162,2.847447,-13.851288218146518,-12.580469298734606,0.44425217480680423,-0.120276,-0.1083,-0.009386,0.986771,0.976366,0.007528,0.215992,0.044575,0.970891,-0.235337,0.168685,1.416181,2.857518,-0.9740869573387045,12.449327954517882,-8.493433304081995,-0.016456,0.1075,-0.072693,0.991408,0.966319,-0.147675,-0.210759,0.140599,0.98889,-0.048258
0.191,0.017474,1.917485,2.70774,49.103063031589166,-7.464919799707961,-3.8922943367235425,-0.416402,0.045097,0.003791,-0.908054,0.995904,-0.044442,0.078743,-0.030671,0.653191,0.756572,-0.150235,1.483385,2.846396,-14.659440524940376,-12.441661607071412,0.018312465793803086,-0.126845,-0.107455,-0.013667,0.98599,0.976533,0.000309,0.215366,0.054211,0.967447,-0.247198,0.171322,1.416954,2.858281,-1.2366950641365437,12.602865886348154,-8.292367637303567,-0.018634,0.10869,-0.070679,0.991385,0.966382,-0.144191,-0.212872,0.136089,0.989315,-0.052311
