Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.000,0.409905,1.691436,2.883353,2.794740487159104,48.72772089050983,2.7095673376970493,-0.031959,-0.411767,-0.011474,-0.910657,0.660633,0.047217,-0.749222,0.005422,0.997694,0.067657,0.52979,1.265305,3.105372,-2.5786173072856973,22.062660899248307,-38.17479860421284,-0.083427,0.173558,-0.316818,0.928733,0.739008,-0.617437,-0.269515,0.559519,0.785333,-0.264936,0.176141,1.206421,3.112187,-8.732023447489299,-29.29632823155533,25.902691784960385,-0.128292,-0.229227,0.197448,0.944463,0.816939,0.431781,0.38233,-0.314149,0.889111,-0.332855
0.044,0.408466,1.69101,2.886053,3.0391756545487736,47.31432630091937,2.664299634463143,-0.033609,-0.400449,-0.010649,-0.915641,0.679055,0.046419,-0.732619,0.007416,0.997514,0.070076,0.52983,1.26436,3.106434,-2.4997556547053574,21.96610500203742,-37.90033126795124,-0.082108,0.173196,-0.314791,0.929606,0.74182,-0.613705,-0.270315,0.556822,0.78833,-0.261697,0.17628,1.207161,3.112179,-8.95338930175793,-29.537474633439167,25.8760070135034,-0.13046,-0.23079,0.196447,0.943994,0.816289,0.431108,0.384472,-0.310672,0.888777,-0.336984
0.103,0.406389,1.690348,2.890135,3.5350337935740535,44.694591771073654,2.509276840227978,-0.036842,-0.379323,-0.008517,-0.924491,0.712083,0.043699,-0.700734,0.012202,0.99714,0.074582,0.528492,1.262933,3.108478,-2.354807437031959,21.548223848460548,-37.687561314424684,-0.07947,0.170361,-0.313593,0.930764,0.745273,-0.61084,-0.267289,0.556685,0.790688,-0.254784,0.174675,1.208632,3.112139,-9.238268851836047,-29.927980369533792,25.860462745828283,-0.133419,-0.233438,0.195207,0.943186,0.814802,0.430523,0.388263,-0.305942,0.888188,-0.342815
0.107,0.406056,1.690274,2.890742,3.6490007307505463,44.29110847312685,2.459592387771384,-0.037569,-0.37605,-0.00787,-0.925804,0.717049,0.042829,-0.695706,0.013683,0.997053,0.075482,0.528008,1.262709,3.108965,-2.332510918343177,21.40539767289375,-37.63989939775559,-0.078828,0.169296,-0.31334,0.931098,0.746314,-0.610191,-0.265862,0.55681,0.791208,-0.252887,0.174479,1.208775,3.111991,-9.274967043728676,-29.997693630057785,25.80423106407048,-0.133722,-0.234002,0.194577,0.943134,0.814765,0.429608,0.389352,-0.304442,0.888516,-0.343299
0.113,0.40577,1.690171,2.891319,3.7345516924616655,43.8895712880277,2.422719291395311,-0.038113,-0.372792,-0.007424,-0.927102,0.721942,0.042183,-0.690666,0.01465,0.996985,0.076205,0.527418,1.262381,3.109436,-2.271109928294355,21.249770624483663,-37.570689791917104,-0.077803,0.16825,-0.312981,0.931494,0.747469,-0.609261,-0.264746,0.5569,0.791979,-0.250265,0.174249,1.208994,3.111622,-9.353162343542335,-30.12310278033178,25.735527767346326,-0.134431,-0.234954,0.193681,0.942981,0.814568,0.428445,0.391041,-0.302105,0.888832,-0.344544
0.124,0.405536,1.690193,2.89184,3.8012394064836474,43.51274873898235,2.407736923080103,-0.03858,-0.369728,-0.007212,-0.928311,0.726499,0.041918,-0.685888,0.015139,0.996919,0.076962,0.526856,1.26205,3.110022,-2.206899915314064,21.09568241901665,-37.54030729550635,-0.076817,0.167197,-0.312939,0.93178,0.748228,-0.608868,-0.263503,0.557494,0.792336,-0.247799,0.173891,1.209293,3.111278,-9.460774542335631,-30.24947005940981,25.671963851780063,-0.13539,-0.235848,0.192755,0.94281,0.814443,0.427325,0.392525,-0.299599,0.889031,-0.346215
0.135,0.405359,1.690221,2.892329,3.8050549733309915,43.1311887780492,2.377512901210132,-0.03849,-0.366644,-0.007083,-0.929538,0.731044,0.041392,-0.681074,0.015057,0.996937,0.07675,0.526197,1.261687,3.110648,-2.118348340126459,20.930082588906195,-37.56023046344135,-0.075675,0.166084,-0.313349,0.931934,0.748457,-0.609179,-0.262134,0.558905,0.792171,-0.245133,0.173289,1.209694,3.111147,-9.581659933652904,-30.3605757054143,25.623520399150856,-0.136461,-0.236572,0.191938,0.942641,0.814388,0.426422,0.39362,-0.297291,0.889077,-0.348081
0.146,0.405178,1.690355,2.892798,3.8035512269104026,42.79733628321342,2.361148579671348,-0.038405,-0.36394,-0.007067,-0.930603,0.734995,0.041108,-0.676826,0.014801,0.99695,0.076624,0.525483,1.261365,3.111286,-2.0321407638648257,20.759000709012813,-37.56963440816095,-0.074521,0.164927,-0.313671,0.932125,0.748819,-0.609342,-0.260715,0.56018,0.792114,-0.242391,0.172912,1.20993,3.110788,-9.666543297980104,-30.47329483869644,25.56961426263698,-0.137229,-0.23739,0.191158,0.942483,0.81421,0.425478,0.395007,-0.295172,0.889254,-0.349429
0.157,0.405112,1.690458,2.893177,3.767994391220555,42.51354344019161,2.334367454586908,-0.038014,-0.361653,-0.007057,-0.931511,0.738314,0.040644,-0.673231,0.014348,0.99701,0.075926,0.524734,1.26105,3.111981,-1.9698796052133076,20.56887072574615,-37.577363737192336,-0.073506,0.163549,-0.313952,0.932354,0.749372,-0.609472,-0.258816,0.561385,0.792062,-0.239759,0.172239,1.210201,3.110428,-9.69965053317896,-30.59675220265932,25.55993076683769,-0.137684,-0.238349,0.190851,0.942236,0.813531,0.425286,0.396608,-0.294019,0.889239,-0.350439
0.169,0.405031,1.690563,2.893624,3.7406607599832085,42.25206958466766,2.300104036994343,-0.037668,-0.359545,-0.006951,-0.932341,0.741358,0.040048,-0.669914,0.014125,0.997066,0.075238,0.523925,1.26079,3.112607,-1.906757177669967,20.368563813173534,-37.56791188087373,-0.072431,0.162101,-0.314098,0.932641,0.750132,-0.609363,-0.256864,0.562399,0.792193,-0.236935,0.171569,1.210401,3.110137,-9.710871239930514,-30.72498437431661,25.566769508662453,-0.138003,-0.239372,0.190726,0.941955,0.812649,0.425379,0.398314,-0.293243,0.889157,-0.351294
